,tweet_id,viewpoint,incivility
1254989116330016769,1254989116330016769,L1,1.0
1255101617969528833,1255101617969528833,L1,0.0
1255190666684108802,1255190666684108802,L1,0.0
1255051006678716417,1255051006678716417,L1,0.0
1255268578951077888,1255268578951077888,L3,0.0
1255273689970548737,1255273689970548737,L2,0.0
1255050637756096512,1255050637756096512,L1,0.0
1254970492768919553,1254970492768919553,L1,0.0
1255190802231410690,1255190802231410690,L1,0.0
1257430905221758977,1257430905221758977,L1,0.0
1254994958039134213,1254994958039134213,L1,0.0
1255274433008328706,1255274433008328706,L1,0.0
1255190380405899264,1255190380405899264,L2,0.0
1255093381480488965,1255093381480488965,L1,0.0
1255118769724297219,1255118769724297219,L2,0.0
1255067241525149696,1255067241525149696,L1,0.0
1255286343359438849,1255286343359438849,L1,0.0
1255329251194216448,1255329251194216448,L1,0.0
1255268954211303424,1255268954211303424,L1,0.0
1255023078385618944,1255023078385618944,L1,0.0
1255215772755886080,1255215772755886080,L1,0.0
1255014257420193792,1255014257420193792,L1,0.0
1255190420331651073,1255190420331651073,L1,1.0
1254999116427350021,1254999116427350021,L1,0.0
1255049629885964288,1255049629885964288,L3,0.0
1258771460954472451,1258771460954472451,L1,0.0
1255037621249757185,1255037621249757185,L1,0.0
1255403397546680320,1255403397546680320,L1,1.0
1255268549519716355,1255268549519716355,L1,1.0
1255279839982092289,1255279839982092289,L1,0.0
1255511271883059208,1255511271883059208,L1,0.0
1255538966255763456,1255538966255763456,L1,0.0
1255516801355730949,1255516801355730949,L1,0.0
1255216953221881861,1255216953221881861,L1,0.0
1255516546899808268,1255516546899808268,L1,0.0
1255267633311727616,1255267633311727616,L2,0.0
1255508797281492995,1255508797281492995,L1,0.0
1255250276761636865,1255250276761636865,L1,0.0
1255213798857703424,1255213798857703424,L1,0.0
1255212457724981248,1255212457724981248,L1,0.0
1255532943918931969,1255532943918931969,L1,0.0
1255268368858468356,1255268368858468356,L1,0.0
1255221803372425221,1255221803372425221,L1,0.0
1255515769900863490,1255515769900863490,L1,0.0
1255265919825260544,1255265919825260544,L1,0.0
1255275252466286597,1255275252466286597,L2,0.0
1255193665464483840,1255193665464483840,L4,1.0
1255280388081176579,1255280388081176579,L2,0.0
1255474864154083331,1255474864154083331,L1,0.0
1255191866473099264,1255191866473099264,L1,0.0
1255280050016079875,1255280050016079875,L1,1.0
1255197622182334464,1255197622182334464,L4,0.0
1255345389999403009,1255345389999403009,L4,1.0
1255188137648807946,1255188137648807946,L4,0.0
1255189539712315392,1255189539712315392,L1,0.0
1255196138056986625,1255196138056986625,L1,0.0
1255186809564381185,1255186809564381185,L4,0.0
1255241269191872520,1255241269191872520,L4,1.0
1255190900977946630,1255190900977946630,L1,0.0
1255183425406976000,1255183425406976000,L3,1.0
1255190213493735426,1255190213493735426,L1,0.0
1255189785720885256,1255189785720885256,L1,0.0
1255647877285715970,1255647877285715970,L2,0.0
1255185667786768384,1255185667786768384,L1,0.0
1255258925378781184,1255258925378781184,L2,0.0
1255289993389584385,1255289993389584385,L4,1.0
1255182797586792448,1255182797586792448,L3,0.0
1255186512054038529,1255186512054038529,L4,1.0
1255491807070302208,1255491807070302208,L3,1.0
1258220017054777344,1258220017054777344,L1,0.0
1255290676553699328,1255290676553699328,L3,0.0
1255608020484186114,1255608020484186114,L4,0.0
1255183906669764613,1255183906669764613,L4,0.0
1255292133063434240,1255292133063434240,L4,0.0
1255368877476896769,1255368877476896769,L2,1.0
1255291327471923205,1255291327471923205,L4,0.0
1255200973510684672,1255200973510684672,L4,0.0
1255208264687652870,1255208264687652870,L1,0.0
1255201126061760512,1255201126061760512,L1,0.0
1255291642027876352,1255291642027876352,L3,1.0
1255242476404776965,1255242476404776965,L1,0.0
1255181887594737667,1255181887594737667,L4,0.0
1255191463383699460,1255191463383699460,L2,0.0
1255565599163461632,1255565599163461632,L1,0.0
1255280437120897024,1255280437120897024,L1,0.0
1255185727144550400,1255185727144550400,L1,0.0
1255244705467678720,1255244705467678720,L1,0.0
1255195323699429376,1255195323699429376,L1,0.0
1255187222531276801,1255187222531276801,L1,0.0
1255182968647307271,1255182968647307271,L1,1.0
1255244675801325571,1255244675801325571,L4,1.0
1255193930095824898,1255193930095824898,L2,0.0
1255344648270286848,1255344648270286848,L3,0.0
1255200831961542657,1255200831961542657,L4,1.0
1255198543117275136,1255198543117275136,L3,1.0
1255571823854575618,1255571823854575618,L4,0.0
1255215797892517888,1255215797892517888,L1,0.0
1255189679021883392,1255189679021883392,L1,0.0
1255194157078835200,1255194157078835200,L1,0.0
1255247155301961728,1255247155301961728,L4,1.0
1255194859817897985,1255194859817897985,L1,0.0
1255688345172180998,1255688345172180998,L1,0.0
1256053602608611328,1256053602608611328,L1,1.0
1283812034597937152,1283812034597937152,L1,0.0
1256610480942129154,1256610480942129154,L1,1.0
1283811806444572672,1283811806444572672,L1,0.0
1263837645576101888,1263837645576101888,L1,0.0
1256204808194854920,1256204808194854920,L1,0.0
1283811425014571008,1283811425014571008,L1,1.0
1263851256608468993,1263851256608468993,L2,0.0
1255890782944444416,1255890782944444416,L1,1.0
1263848418843095046,1263848418843095046,L1,0.0
1255141992977195010,1255141992977195010,L1,1.0
1256612243199930368,1256612243199930368,L1,0.0
1255627113241116673,1255627113241116673,L2,0.0
1263632511235575808,1263632511235575808,L1,0.0
1255881623494701057,1255881623494701057,L1,0.0
1255888885512409088,1255888885512409088,L1,0.0
1283827083345526786,1283827083345526786,L1,0.0
1256288899116171265,1256288899116171265,L1,0.0
1276930886315859969,1276930886315859969,L1,0.0
1255637757696700416,1255637757696700416,L1,0.0
1257464731486638080,1257464731486638080,L2,0.0
1255103232210157570,1255103232210157570,L1,0.0
1255106447978962944,1255106447978962944,L1,0.0
1257100526887501824,1257100526887501824,L3,1.0
1257363929648508929,1257363929648508929,L2,0.0
1263837429812719621,1263837429812719621,L1,0.0
1262751247880253441,1262751247880253441,L1,0.0
1263837691986055168,1263837691986055168,L1,0.0
1257036824477917188,1257036824477917188,L1,0.0
1256201469373681664,1256201469373681664,L1,0.0
1255890050937569280,1255890050937569280,L3,1.0
1258171765190201347,1258171765190201347,L1,0.0
1256413987006066688,1256413987006066688,L1,0.0
1263848878316507136,1263848878316507136,L1,0.0
1256052479864651778,1256052479864651778,L1,0.0
1263885667198808064,1263885667198808064,L1,0.0
1258169684064481280,1258169684064481280,L1,1.0
1256966461085618177,1256966461085618177,L1,0.0
1280591567670083591,1280591567670083591,L1,0.0
1256209534978273282,1256209534978273282,L2,0.0
1255248862236815360,1255248862236815360,L1,0.0
1262734672339111936,1262734672339111936,L1,0.0
1256429468371095552,1256429468371095552,L1,0.0
1256611633553641478,1256611633553641478,L1,0.0
1263851158793121793,1263851158793121793,L2,0.0
1258172324966273025,1258172324966273025,L1,0.0
1263850996100296704,1263850996100296704,L1,0.0
1255156307600048128,1255156307600048128,L1,0.0
1263848579145232386,1263848579145232386,L2,0.0
1263848980691030016,1263848980691030016,L2,0.0
1263647898904002561,1263647898904002561,L1,0.0
1256207328594079745,1256207328594079745,L1,0.0
1263851074131128320,1263851074131128320,L2,0.0
1257180899608653825,1257180899608653825,L2,0.0
1255854583269732354,1255854583269732354,L1,0.0
1255208133049245696,1255208133049245696,L2,0.0
1255203255505661952,1255203255505661952,L1,0.0
1255197515735019520,1255197515735019520,L1,1.0
1255218543001567233,1255218543001567233,L1,1.0
1255320417440497664,1255320417440497664,L1,0.0
1255207887913324547,1255207887913324547,L1,0.0
1255182941690318848,1255182941690318848,L1,0.0
1255201509610008577,1255201509610008577,L1,0.0
1255197032861650944,1255197032861650944,L1,0.0
1255404416691249152,1255404416691249152,L1,1.0
1255628518072950784,1255628518072950784,L1,1.0
1255206134425645057,1255206134425645057,L1,1.0
1255200631276613633,1255200631276613633,L1,0.0
1255275712745005062,1255275712745005062,L1,0.0
1255172722314772480,1255172722314772480,L1,0.0
1255524720587481088,1255524720587481088,L1,0.0
1255561229294284802,1255561229294284802,L1,0.0
1255198257283829764,1255198257283829764,L1,0.0
1255284662647296001,1255284662647296001,L2,0.0
1255241706150256641,1255241706150256641,L1,0.0
1255209977570037760,1255209977570037760,L1,0.0
1255207034464731137,1255207034464731137,L1,0.0
1255206990332211201,1255206990332211201,L1,0.0
1255204050196328449,1255204050196328449,L1,0.0
1255182218269470721,1255182218269470721,L1,0.0
1255204798028120064,1255204798028120064,L3,1.0
1255249709834342409,1255249709834342409,L1,1.0
1255202760921882624,1255202760921882624,L1,1.0
1255235417177235461,1255235417177235461,L1,0.0
1255195373859155968,1255195373859155968,L1,0.0
1255220912875614210,1255220912875614210,L1,0.0
1255401252055285762,1255401252055285762,L1,0.0
1255206950075109376,1255206950075109376,L1,0.0
1255213431499689989,1255213431499689989,L1,0.0
1255209959760912384,1255209959760912384,L1,0.0
1255219685735399424,1255219685735399424,L1,0.0
1255457442055553024,1255457442055553024,L1,0.0
1255249880706138118,1255249880706138118,L1,0.0
1255223907281448964,1255223907281448964,L2,0.0
1255391112887443458,1255391112887443458,L1,0.0
1255240270666399753,1255240270666399753,L1,0.0
1255210481297444869,1255210481297444869,L1,0.0
1255197405542318082,1255197405542318082,L1,0.0
1255227799431938054,1255227799431938054,L2,0.0
1255218144500744199,1255218144500744199,L1,1.0
1255197572341223424,1255197572341223424,L1,0.0
1255172032242860035,1255172032242860035,L1,0.0
1255221652629135364,1255221652629135364,L1,0.0
1255172470354501632,1255172470354501632,L1,0.0
1255234858953199621,1255234858953199621,L1,0.0
1255206785318707200,1255206785318707200,L1,0.0
1255308982262140928,1255308982262140928,L1,0.0
1255204013869498368,1255204013869498368,L1,0.0
1255211523724783623,1255211523724783623,L2,0.0
1255573415777329152,1255573415777329152,L1,0.0
1255536589104545792,1255536589104545792,L2,0.0
1255534808668700673,1255534808668700673,L1,0.0
1255548980416544773,1255548980416544773,L1,0.0
1255586223932006407,1255586223932006407,L1,0.0
1255678957707505664,1255678957707505664,L1,0.0
1255622946153848834,1255622946153848834,L1,0.0
1255562866314424320,1255562866314424320,L1,0.0
1255560694633816065,1255560694633816065,L1,0.0
1255528377798311936,1255528377798311936,L1,0.0
1255637181411942400,1255637181411942400,L1,0.0
1255236266980974593,1255236266980974593,L1,0.0
1255708700750249984,1255708700750249984,L1,0.0
1334311735407284224,1334311735407284224,L1,0.0
1255542494940606465,1255542494940606465,L1,0.0
1255639163094720512,1255639163094720512,L1,0.0
1255610062694948865,1255610062694948865,L1,0.0
1255839150953152512,1255839150953152512,L1,0.0
1255256295948632065,1255256295948632065,L1,1.0
1255985128527917056,1255985128527917056,L1,0.0
1255647172776701952,1255647172776701952,L1,0.0
1255569659924971523,1255569659924971523,L1,0.0
1255543335164542979,1255543335164542979,L1,1.0
1255646830114869253,1255646830114869253,L1,0.0
1255730528797540353,1255730528797540353,L1,0.0
1255570074037104654,1255570074037104654,L1,0.0
1255528788982628361,1255528788982628361,L1,0.0
1255517340965507076,1255517340965507076,L1,0.0
1255593230139195394,1255593230139195394,L1,0.0
1255517190327017477,1255517190327017477,L1,0.0
1255646424286535682,1255646424286535682,L1,0.0
1255549512120238082,1255549512120238082,L1,0.0
1255680061144887297,1255680061144887297,L1,1.0
1256251008319029248,1256251008319029248,L1,0.0
1255665885982982144,1255665885982982144,L1,0.0
1255566438070226944,1255566438070226944,L1,0.0
1255560308082520069,1255560308082520069,L1,0.0
1255671636260458497,1255671636260458497,L1,0.0
1255567076078411776,1255567076078411776,L1,0.0
1255538624738672641,1255538624738672641,L1,0.0
1255232516459581442,1255232516459581442,L1,0.0
1255520317142904833,1255520317142904833,L1,0.0
1255642754656301056,1255642754656301056,L1,0.0
1255553412474843136,1255553412474843136,L1,0.0
1255632128177590272,1255632128177590272,L1,0.0
1255691832081563649,1255691832081563649,L1,0.0
1255546300709339138,1255546300709339138,L1,0.0
1255517445328076803,1255517445328076803,L1,0.0
1255521902543732738,1255521902543732738,L1,0.0
1255566420836003841,1255566420836003841,L1,0.0
1255623024654651395,1255623024654651395,L1,0.0
1255519037230104585,1255519037230104585,L1,0.0
1255579585745498118,1255579585745498118,L1,0.0
1255357807190212609,1255357807190212609,L1,0.0
1255313104646352896,1255313104646352896,L1,0.0
1255326651807825921,1255326651807825921,L1,0.0
1255214932930564098,1255214932930564098,L3,0.0
1255528236068605952,1255528236068605952,L2,1.0
1255528005801295880,1255528005801295880,L1,0.0
1255261193687744512,1255261193687744512,L1,0.0
1255292830890823685,1255292830890823685,L1,0.0
1255220370543718408,1255220370543718408,L1,1.0
1255249943520034817,1255249943520034817,L1,0.0
1255264519015800832,1255264519015800832,L1,0.0
1255658613894504448,1255658613894504448,L1,1.0
1255260054435049472,1255260054435049472,L1,1.0
1255217249373298690,1255217249373298690,L3,0.0
1255528773006622723,1255528773006622723,L1,0.0
1255483145182420992,1255483145182420992,L1,0.0
1255276730929029123,1255276730929029123,L1,0.0
1255276652520714242,1255276652520714242,L4,1.0
1255484332409577478,1255484332409577478,L1,1.0
1255245956825714688,1255245956825714688,L1,0.0
1255431176321404932,1255431176321404932,L1,0.0
1255218379314606080,1255218379314606080,L1,1.0
1255230074682564609,1255230074682564609,L2,0.0
1255236094867705858,1255236094867705858,L1,0.0
1255481478173114368,1255481478173114368,L1,0.0
1255234944663724038,1255234944663724038,L1,0.0
1255250087455993856,1255250087455993856,L2,0.0
1255195709898256387,1255195709898256387,L4,0.0
1255526437723025409,1255526437723025409,L1,1.0
1255386009019318273,1255386009019318273,L1,0.0
1256050175283474434,1256050175283474434,L1,1.0
1255276952132489219,1255276952132489219,L1,0.0
1255364798780444675,1255364798780444675,L1,0.0
1255367927429312514,1255367927429312514,L1,0.0
1255244489813364739,1255244489813364739,L1,0.0
1255280395748282370,1255280395748282370,L1,0.0
1255511138424492035,1255511138424492035,L1,0.0
1255360791076839424,1255360791076839424,L1,0.0
1255229023602573320,1255229023602573320,L1,0.0
1257715113106083840,1257715113106083840,L3,0.0
1255527826444431360,1255527826444431360,L1,0.0
1255235711915249664,1255235711915249664,L3,0.0
1255279568841252865,1255279568841252865,L4,0.0
1255530631804616708,1255530631804616708,L2,1.0
1255302950563590144,1255302950563590144,L1,0.0
1255373156002512898,1255373156002512898,L1,0.0
1255308638677340164,1255308638677340164,L1,0.0
1256392998444810240,1256392998444810240,L1,0.0
1256487681782984707,1256487681782984707,L1,0.0
1255306117963489280,1255306117963489280,L1,0.0
1255485522585231361,1255485522585231361,L1,1.0
1255228948134453253,1255228948134453253,L2,0.0
1255289058764488704,1255289058764488704,L3,0.0
1255220562001084416,1255220562001084416,L1,0.0
1255243532308226049,1255243532308226049,L1,0.0
1255275827199127553,1255275827199127553,L1,1.0
1255526839646388225,1255526839646388225,L1,0.0
1252594656615051266,1252594656615051266,L1,0.0
1252731028474679298,1252731028474679298,L3,0.0
1252604019136069632,1252604019136069632,L1,0.0
1252603751690428416,1252603751690428416,L3,0.0
1252717579224805376,1252717579224805376,L3,1.0
1252618253798715392,1252618253798715392,L1,0.0
1252587989798092800,1252587989798092800,L1,0.0
1252953496917139457,1252953496917139457,L2,0.0
1252598389969223682,1252598389969223682,L1,0.0
1252675545340542978,1252675545340542978,L1,0.0
1252702567999643648,1252702567999643648,L3,0.0
1252697865144733697,1252697865144733697,L3,0.0
1255307872449318914,1255307872449318914,L1,0.0
1252599098307497989,1252599098307497989,L3,0.0
1252757643640397826,1252757643640397826,L1,0.0
1255277459844542464,1255277459844542464,L2,0.0
1252696717083815936,1252696717083815936,L1,0.0
1252636779317952513,1252636779317952513,L1,0.0
1252601012420034560,1252601012420034560,L1,0.0
1252591400979296256,1252591400979296256,L1,0.0
1252735675134291968,1252735675134291968,L1,0.0
1252654318458597376,1252654318458597376,L1,1.0
1252597494762090498,1252597494762090498,L1,0.0
1252590606595088384,1252590606595088384,L1,1.0
1252664784492720129,1252664784492720129,L1,0.0
1252610650993557510,1252610650993557510,L3,0.0
1252666510994112512,1252666510994112512,L1,0.0
1252785436478656512,1252785436478656512,L2,0.0
1252608523290251272,1252608523290251272,L3,1.0
1253311464754032640,1253311464754032640,L1,0.0
1252592868813934594,1252592868813934594,L1,1.0
1252687496896548864,1252687496896548864,L1,1.0
1252657399284056069,1252657399284056069,L3,0.0
1252693558588473344,1252693558588473344,L3,1.0
1252596217864847360,1252596217864847360,L1,0.0
1252594182020976642,1252594182020976642,L1,1.0
1252686918724321280,1252686918724321280,L3,0.0
1253059435284566016,1253059435284566016,L1,0.0
1252700616822046720,1252700616822046720,L3,1.0
1252716756667375616,1252716756667375616,L2,0.0
1252654831862525955,1252654831862525955,L2,0.0
1252626191007219712,1252626191007219712,L1,0.0
1252619454434942976,1252619454434942976,L1,0.0
1252672368717246465,1252672368717246465,L2,0.0
1252590412897955840,1252590412897955840,L3,0.0
1252657735885185029,1252657735885185029,L1,0.0
1252773533027045384,1252773533027045384,L3,0.0
1277360982537502721,1277360982537502721,L1,0.0
1255257974001537025,1255257974001537025,L2,0.0
1277235257998053377,1277235257998053377,L1,0.0
1255229976691048448,1255229976691048448,L1,0.0
1255249352492187649,1255249352492187649,L1,0.0
1255354757570531329,1255354757570531329,L1,0.0
1255391909708734469,1255391909708734469,L1,0.0
1255232544762626051,1255232544762626051,L1,0.0
1255237348511625221,1255237348511625221,L1,0.0
1255336187243397120,1255336187243397120,L1,0.0
1255240722858627082,1255240722858627082,L1,0.0
1256565961567735808,1256565961567735808,L1,0.0
1255232030943690755,1255232030943690755,L1,0.0
1255231086659059714,1255231086659059714,L1,0.0
1255399360650784768,1255399360650784768,L1,0.0
1255288042719453186,1255288042719453186,L1,0.0
1255236822185238529,1255236822185238529,L1,0.0
1255233646925094917,1255233646925094917,L1,0.0
1255415770852536322,1255415770852536322,L1,0.0
1255272007098421249,1255272007098421249,L1,0.0
1255355548326821891,1255355548326821891,L1,1.0
1255402544089759746,1255402544089759746,L1,0.0
1255236217156907010,1255236217156907010,L1,0.0
1277449699826388993,1277449699826388993,L1,0.0
1255240430154854401,1255240430154854401,L1,0.0
1255387753329692676,1255387753329692676,L1,0.0
1255293386694840320,1255293386694840320,L1,0.0
1255293178409897986,1255293178409897986,L1,1.0
1277361508582854658,1277361508582854658,L1,0.0
1255273780869464064,1255273780869464064,L2,0.0
1255239168940261376,1255239168940261376,L1,0.0
1255414741452951557,1255414741452951557,L1,0.0
1255241234681139201,1255241234681139201,L1,0.0
1255247761919938565,1255247761919938565,L1,0.0
1255360431805337601,1255360431805337601,L1,0.0
1255587329483444225,1255587329483444225,L1,0.0
1255274408857546752,1255274408857546752,L2,0.0
1255322314511613953,1255322314511613953,L1,0.0
1255236714378993665,1255236714378993665,L1,0.0
1255347576628535297,1255347576628535297,L1,0.0
1255260785766432769,1255260785766432769,L1,0.0
1255399535855259650,1255399535855259650,L1,0.0
1255236599836807177,1255236599836807177,L1,0.0
1255365823453159424,1255365823453159424,L1,0.0
1277499261752614913,1277499261752614913,L1,1.0
1255251534956429313,1255251534956429313,L1,0.0
1255250430227099649,1255250430227099649,L1,0.0
1255292867842650112,1255292867842650112,L1,1.0
1255272631214972928,1255272631214972928,L3,0.0
1255286304016867329,1255286304016867329,L1,0.0
1255252448647708672,1255252448647708672,L1,0.0
1255266968925593600,1255266968925593600,L1,0.0
1255248312032206849,1255248312032206849,L1,0.0
1255248994554576902,1255248994554576902,L4,0.0
1255251366441877507,1255251366441877507,L1,1.0
1255250103851499524,1255250103851499524,L1,0.0
1255249112057950208,1255249112057950208,L1,0.0
1255248703025283078,1255248703025283078,L1,0.0
1255262537123352579,1255262537123352579,L2,0.0
1255248799829803020,1255248799829803020,L1,0.0
1255250984093339650,1255250984093339650,L1,0.0
1256202128076476418,1256202128076476418,L1,1.0
1255270132936593410,1255270132936593410,L1,0.0
1255263084576456704,1255263084576456704,L1,0.0
1255250296386830338,1255250296386830338,L1,0.0
1255248436754026498,1255248436754026498,L1,1.0
1255212959728631808,1255212959728631808,L2,0.0
1255209434625699840,1255209434625699840,L2,0.0
1255174107080974338,1255174107080974338,L4,1.0
1255283081562513408,1255283081562513408,L1,0.0
1255168373450838016,1255168373450838016,L1,0.0
1255281981790846978,1255281981790846978,L1,0.0
1255217789008257027,1255217789008257027,L2,0.0
1255172189633929216,1255172189633929216,L2,0.0
1255208047498211334,1255208047498211334,L2,0.0
1255297746560565253,1255297746560565253,L1,0.0
1255173070261649408,1255173070261649408,L2,0.0
1255178582348840960,1255178582348840960,L1,0.0
1255222679650668545,1255222679650668545,L1,0.0
1255211788766863360,1255211788766863360,L2,0.0
1255208675687292929,1255208675687292929,L2,0.0
1255169883769192448,1255169883769192448,L1,0.0
1255219881219444739,1255219881219444739,L1,0.0
1255217289177292801,1255217289177292801,L2,0.0
1255215816070639628,1255215816070639628,L2,0.0
1255611964744708096,1255611964744708096,L1,0.0
1255220421068234752,1255220421068234752,L1,0.0
1255249436369977346,1255249436369977346,L1,0.0
1255247917822218240,1255247917822218240,L1,0.0
1255341494103420928,1255341494103420928,L1,0.0
1255257567149817856,1255257567149817856,L4,1.0
1255271655972245504,1255271655972245504,L1,1.0
1255176921157165056,1255176921157165056,L2,0.0
1255180626140880896,1255180626140880896,L1,0.0
1255507581986013188,1255507581986013188,L1,0.0
1255506623356981248,1255506623356981248,L1,0.0
1255638827420573697,1255638827420573697,L1,0.0
1255909028133142528,1255909028133142528,L1,0.0
1255569667592241153,1255569667592241153,L1,0.0
1255468677715169280,1255468677715169280,L1,0.0
1255529684835749888,1255529684835749888,L1,0.0
1254847430698229760,1254847430698229760,L1,0.0
1255576179177926657,1255576179177926657,L1,0.0
1255638178402312192,1255638178402312192,L1,0.0
1255536941925269506,1255536941925269506,L1,0.0
1255359858343391232,1255359858343391232,L1,0.0
1255642525769105408,1255642525769105408,L1,0.0
1255430442494418945,1255430442494418945,L2,0.0
1256152898653872128,1256152898653872128,L1,0.0
1255576316029665281,1255576316029665281,L1,0.0
1255655149076385792,1255655149076385792,L1,0.0
1268586560523341825,1268586560523341825,L1,0.0
1257780039510155264,1257780039510155264,L1,0.0
1255628405225259010,1255628405225259010,L1,0.0
1255548441561874432,1255548441561874432,L1,0.0
1255634569627348992,1255634569627348992,L1,0.0
1255654250409070601,1255654250409070601,L1,0.0
1255637622782910472,1255637622782910472,L1,0.0
1255635546585645060,1255635546585645060,L1,0.0
1255448096399667200,1255448096399667200,L1,0.0
1256226987133280258,1256226987133280258,L1,0.0
1255569366093107203,1255569366093107203,L1,0.0
1255865620568170496,1255865620568170496,L1,0.0
1255546562148806659,1255546562148806659,L1,0.0
1255615595011166208,1255615595011166208,L1,1.0
1255213471555256321,1255213471555256321,L1,0.0
1255506860154683392,1255506860154683392,L1,0.0
1256234142536253451,1256234142536253451,L1,0.0
1255618942430740484,1255618942430740484,L1,0.0
1255507890925903883,1255507890925903883,L1,0.0
1255865788973699073,1255865788973699073,L1,1.0
1255598753207201794,1255598753207201794,L1,0.0
1256224622544072712,1256224622544072712,L1,0.0
1255633449630806016,1255633449630806016,L1,0.0
1255201764925734914,1255201764925734914,L1,0.0
1255202491899301891,1255202491899301891,L1,0.0
1255530103683059714,1255530103683059714,L1,0.0
1255289105468002305,1255289105468002305,L2,0.0
1255294671926034437,1255294671926034437,L2,0.0
1255571045337235458,1255571045337235458,L1,0.0
1255176483401641984,1255176483401641984,L1,0.0
1255202128664150016,1255202128664150016,L1,0.0
1255443690744614912,1255443690744614912,L1,0.0
1255157927867895810,1255157927867895810,L1,0.0
1255176270050029568,1255176270050029568,L2,0.0
1255282554518876161,1255282554518876161,L1,0.0
1255288513261711360,1255288513261711360,L2,0.0
1255786021704200192,1255786021704200192,L2,1.0
1255276995786747905,1255276995786747905,L1,0.0
1255290228723638272,1255290228723638272,L2,0.0
1255341326180253697,1255341326180253697,L2,0.0
1255582280556384256,1255582280556384256,L1,1.0
1255337961090138112,1255337961090138112,L1,1.0
1255383005528457216,1255383005528457216,L1,0.0
1255308637754609666,1255308637754609666,L2,0.0
1255462117131661312,1255462117131661312,L1,0.0
1255337452816019456,1255337452816019456,L1,0.0
1255361630348640259,1255361630348640259,L1,0.0
1255366049207398406,1255366049207398406,L1,0.0
1255583038379118593,1255583038379118593,L1,0.0
1255563283614097411,1255563283614097411,L1,0.0
1255583977852862466,1255583977852862466,L1,1.0
1255278854337368068,1255278854337368068,L1,0.0
1255382110329806850,1255382110329806850,L1,0.0
1255215316847734784,1255215316847734784,L2,0.0
1255643716632539136,1255643716632539136,L1,0.0
1255272012731293698,1255272012731293698,L1,0.0
1255496435556122624,1255496435556122624,L1,0.0
1255290885975281665,1255290885975281665,L1,0.0
1255156875454275584,1255156875454275584,L1,0.0
1255325160950976515,1255325160950976515,L2,0.0
1255176689635622912,1255176689635622912,L1,0.0
1255564055831609344,1255564055831609344,L1,0.0
1255336516861255680,1255336516861255680,L1,0.0
1255157686221647872,1255157686221647872,L1,0.0
1255341170978443266,1255341170978443266,L1,0.0
1255313099067981824,1255313099067981824,L2,0.0
1255494623495061511,1255494623495061511,L1,0.0
1255786238734331904,1255786238734331904,L1,0.0
1255529726149623809,1255529726149623809,L1,0.0
1255157028953227265,1255157028953227265,L1,0.0
1255202839560966144,1255202839560966144,L1,0.0
1255287991867772928,1255287991867772928,L1,0.0
1255337102511931392,1255337102511931392,L4,0.0
1255288820695785473,1255288820695785473,L1,0.0
1255193294407110656,1255193294407110656,L2,0.0
1255288195484471298,1255288195484471298,L1,0.0
1255272829463015426,1255272829463015426,L4,0.0
1255268544260030464,1255268544260030464,L1,0.0
1255266902655610881,1255266902655610881,L4,0.0
1255266100645900288,1255266100645900288,L4,0.0
1257791196157472768,1257791196157472768,L1,0.0
1256001562884915201,1256001562884915201,L1,0.0
1259376309261594633,1259376309261594633,L1,0.0
1255517826418446338,1255517826418446338,L1,0.0
1254828556762468355,1254828556762468355,L1,0.0
1255690263252656129,1255690263252656129,L1,0.0
1256194393020796928,1256194393020796928,L1,1.0
1256101930859925504,1256101930859925504,L1,0.0
1255562707115413506,1255562707115413506,L1,0.0
1257754210264907777,1257754210264907777,L1,1.0
1255371699387871234,1255371699387871234,L1,0.0
1255535158012383232,1255535158012383232,L1,1.0
1257001198118334466,1257001198118334466,L1,0.0
1256870623193763840,1256870623193763840,L1,0.0
1256043790499893253,1256043790499893253,L1,1.0
1255532528531890178,1255532528531890178,L1,1.0
1256584730004254725,1256584730004254725,L1,0.0
1255525378950672389,1255525378950672389,L1,0.0
1255361110913531904,1255361110913531904,L1,0.0
1255529251333341184,1255529251333341184,L1,1.0
1259500133584113665,1259500133584113665,L1,1.0
1255865751631781891,1255865751631781891,L1,1.0
1258860061209829379,1258860061209829379,L1,0.0
1256214981756030978,1256214981756030978,L1,1.0
1255524182596685824,1255524182596685824,L1,0.0
1255526710168207361,1255526710168207361,L1,0.0
1256641792499425280,1256641792499425280,L1,0.0
1255578488633012225,1255578488633012225,L1,1.0
1255741647515799559,1255741647515799559,L1,0.0
1254842464189313029,1254842464189313029,L1,0.0
1254829643133157376,1254829643133157376,L1,1.0
1255350602936324097,1255350602936324097,L1,0.0
1255534681744949249,1255534681744949249,L1,0.0
1255528169987346432,1255528169987346432,L1,0.0
1256214759768231937,1256214759768231937,L1,1.0
1255650555050983428,1255650555050983428,L1,0.0
1256642218862968837,1256642218862968837,L1,1.0
1257155842463469570,1257155842463469570,L1,0.0
1256106287609180162,1256106287609180162,L1,0.0
1255538838757240832,1255538838757240832,L2,0.0
1255536984732381185,1255536984732381185,L1,0.0
1257791009301266432,1257791009301266432,L1,0.0
1256057615391563776,1256057615391563776,L1,1.0
1254838974671134720,1254838974671134720,L1,1.0
1256191463303544834,1256191463303544834,L1,0.0
1259305710275436544,1259305710275436544,L1,0.0
1255220547400675328,1255220547400675328,L1,0.0
1255532775509307392,1255532775509307392,L1,0.0
